source_run,source_artifact,model_identifier,family,split,plan_id,edit_method,case_id,status,target_layer,edit_success,candidate_version,selected_layer,score,margin,localized_layer,presence_peak_layer,B0,B1,B2
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,38,complete,16,True,M3,16,4.725010871887207,1.5080578327178955,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,38,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,38,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,39,complete,16,True,M0,4,0.016893386840820312,3.900192677974701e-05,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,39,complete,16,True,M1,4,0.0065510026179254055,0.001170394942164421,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,39,complete,16,True,M2,42,2.0299276016602787,0.7038023839324437,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,39,complete,16,True,M3,16,4.436980724334717,1.2200276851654053,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,39,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,39,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,40,complete,16,True,M0,4,0.016893386840820312,6.23892992734909e-05,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,40,complete,16,True,M1,4,0.0065510026179254055,0.001170394942164421,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,40,complete,16,True,M2,42,2.0299276016602787,0.7052052427200657,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,40,complete,16,True,M3,16,5.937649726867676,2.7206966876983643,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,40,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,40,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,41,complete,16,True,M0,4,0.016893386840820312,5.866214632987976e-05,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,41,complete,16,True,M1,4,0.0065510026179254055,0.001170394942164421,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,41,complete,16,True,M2,42,2.0299276016602787,0.7265030988634202,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,41,complete,16,True,M3,16,4.712605953216553,1.4956529140472412,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,41,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,41,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,42,complete,16,True,M0,16,0.016936667263507843,4.328042268753052e-05,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,42,complete,16,True,M1,4,0.0065510026179254055,0.001170394942164421,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,42,complete,16,True,M2,42,2.0299276016602787,0.6189514976608836,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,42,complete,16,True,M3,16,4.69556999206543,1.4786169528961182,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,42,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,42,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,43,complete,16,True,M0,16,0.017281170934438705,0.00038778409361839294,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,43,complete,16,True,M1,4,0.0065510026179254055,0.0006221584044396877,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,43,complete,16,True,M2,42,2.0299276016602787,0.2776410822801767,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,43,complete,16,True,M3,16,5.6991400718688965,2.482187032699585,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,43,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,43,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,44,complete,16,True,M0,16,0.016979722306132317,8.633546531200409e-05,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,44,complete,16,True,M1,4,0.0065510026179254055,0.001170394942164421,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,44,complete,16,True,M2,42,2.0299276016602787,0.5512000658926248,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,44,complete,16,True,M3,16,5.325052261352539,2.1080992221832275,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,44,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,44,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,45,complete,16,True,M0,4,0.016893386840820312,0.0001713242381811142,16,4,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,45,complete,16,True,M1,4,0.0065510026179254055,0.001170394942164421,16,4,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,45,complete,16,True,M2,42,2.0299276016602787,0.8204055239381616,16,4,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,45,complete,16,True,M3,16,4.0228986740112305,0.805945634841919,16,4,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,45,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,4,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,45,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,4,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,46,complete,16,True,M0,16,0.01695544272661209,6.205588579177856e-05,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,46,complete,16,True,M1,4,0.0065510026179254055,0.001170394942164421,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,46,complete,16,True,M2,42,2.0299276016602787,0.5895955942754276,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,46,complete,16,True,M3,16,5.297791004180908,2.0808379650115967,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,46,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,46,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,47,complete,16,True,M0,4,0.016893386840820312,0.00010360963642597198,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,47,complete,16,True,M1,4,0.0065510026179254055,0.001170394942164421,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,47,complete,16,True,M2,42,2.0299276016602787,0.7739339157626914,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,47,complete,16,True,M3,16,4.845620632171631,1.6286675930023193,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,47,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,47,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,48,complete,16,True,M0,16,0.01732327602803707,0.00042988918721675873,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,48,complete,16,True,M1,4,0.0065510026179254055,0.0004967963322997093,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,48,complete,16,True,M2,42,2.0299276016602787,0.19606969425548515,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,48,complete,16,True,M3,16,6.254870414733887,3.037917375564575,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,48,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,48,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,49,complete,16,True,M0,16,0.01699746586382389,0.00010407902300357819,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,49,complete,16,True,M1,4,0.0065510026179254055,0.001170394942164421,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,49,complete,16,True,M2,42,2.0299276016602787,0.5351795893404783,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,49,complete,16,True,M3,16,5.464160919189453,2.2472078800201416,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,49,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,49,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,50,complete,16,True,M0,16,0.01721411570906639,0.0003207288682460785,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,50,complete,16,True,M1,4,0.0065510026179254055,0.000816218089312315,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,50,complete,16,True,M2,42,2.0299276016602787,0.3621711286780174,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,50,complete,16,True,M3,16,5.041737079620361,1.8247840404510498,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,50,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,50,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,52,complete,16,True,M0,4,0.016893386840820312,0.00011177174746990204,16,4,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,52,complete,16,True,M1,4,0.0065510026179254055,0.001170394942164421,16,4,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,52,complete,16,True,M2,42,2.0299276016602787,0.786522282710221,16,4,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,52,complete,16,True,M3,16,4.1382856369018555,0.921332597732544,16,4,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,52,complete,16,True,M0_raw,43,430.9852294921875,21.468780517578125,16,4,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,52,complete,16,True,M1_raw,43,83.7782974243164,1.0367660522460938,16,4,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,53,complete,16,True,M0,16,0.017513781785964966,0.0006177723407745361,16,16,True,not_evaluated_uncalibrated,True
rome-math-n50-gpt2-xl-v1,analysis_out/rome-math-n50-gpt2-xl-v1/plans/gpt2-xl/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,gpt2-xl,gpt2,development,cases0-49_r01,rome,53,complete,16,True,M1,16,0.006592802237719297,4.179961979389191e-05,16,16,True,not_evaluated_uncalibrated,True
